article_id,lulc_sentence
Article_91,"In fact, for the period 2019-2050, LCM simulated a significant decrease in both forest and shrubs (around -70% and -20%, respectively), in favor of more areas covered by grass (19%) and built-up (20%)."
Article_91,"To evaluate the quality of the 2019 predicted map against the 2019 reference map, the TerrSet validation module was used Kappa indices, such as kappa for no information (Kno), kappa for location (Klocation), and kappa standards (Kstandards)l are used to identify potential errors To corroborate the study outcomes, a series of statistics were considered Driving forces are the factors that affect LULC changes at the local scale, and therefore they should be locally investigated and addressed The type of land cover is strongly correlated with anthropogenic disturbance, for example, the local population can access resources more conveniently while changing the land use because of the distance from the stream."
Article_91,"In addition, it seems reasonable to use the evidence likelihood, a quantitative variable that reflects the likelihood of discovering change between agricultural land and all other land classes at the relevant pixel, given that the annual pace of agricultural expansion was considerable."
Article_91,"The watershed slope influences the spatial trends of land cover change, leading one to assume that changes in land use are highly influenced by the terrain slope: gains in urban land are primarily concentrated on relatively flat slopes and deforestation declines as the slope's gradient increases."
Article_91,"For example, for distance from the road, if the forest is very close to the road, the rate of forest clearance (deforestation) is very high, and vice versa, i.e., if there is road availability, the people living nearby can clear the forest for agriculture or other purposes."
Article_91,The period between B i and L i is T [year] and determines the rate of change R i .
Article_91,"Over the entire temporal horizon observed (1989 to 2019), a large part of the forest was converted to agriculture and grass/swamps (see Tables A4-A6 for the detailed LULC transition matrixes)."
Article_91,"According to information obtained during field investigations (KII and field evidence), waterbodies increased after the construction of the Nashe Dam."
Article_91,"During the construction of the reservoir, many farmers along and downstream of the Nashe stream were displaced to other agricultural places or towns."
Article_91,The abandonment of fields and the need for resettling in other areas caused a decrease in forests and an increase in built-up areas.
Article_91,"| Conclusions: The present study investigated the historical LULC The study results have shown that, over the last thirty years, the forest covering the Fincha watershed was mostly converted to agricultural and grass/swamp areas."
Article_91,"Indeed, if management strategies are not changed towards a more sustainable approach, also via proper reforms at the national level, an even more significant decrease in forest coverage should be expected in favor of new settlement areas and cropland."
Article_91,"This change could help locals in sustaining their livelihood in the short term, but, in the medium/long term, the reduction in areas covered by forest will contribute to decreasing biodiversity and ecosystem services, as well as fostering soil erosion, with detrimental consequences such as reservoir siltation."
Article_92,"Rapid Land Cover Change in a Submerging Coastal County Sea level rise is reshaping the coasts, allowing coastal habitats such as tidal marshes to migrate inland."
Article_92,"Additionally, the response of people may make specific land cover types more likely to be protected from transition."
Article_92,"We measured land cover change in high resolution aerial imagery over the relatively short period of 2009 to 2017 in coastal Somerset County, Maryland."
Article_92,"In logistic models of land cover transition, we found that 'agricultural land' and 'scrub shrub wetland / forested wetland' cover classes were more likely to transition to 'emergent wetland' than 'forest/scrub shrub' or 'urban or built-up land' cover classes, after controlling for elevation and distance to shore, two wellknown predictors of marsh migration."
Article_92,"Over only 8 years, loss of upland area in the county totaled 6.1 km 2 , of which 5.7 km 2 was agricultural land."
Article_92,"This represents a loss of over 2% of the farmland in the county, the majority of which converted to emergent wetland during the study period."
Article_92,"One of the most striking effects of sea level rise is the transition of uplands to tidal wetlands and open water Characteristics of the landscape are important determinants of the timing and pace of upland transition One landscape factor that has rarely been considered as a determinant of upland transition to marsh is upland land cover type, and that is the focus of this study."
Article_92,"In one explicit consideration of upland land cover type, Furthermore, human interventions have great potential to alter the way upland land cover types transition by either slowing or accelerating change."
Article_92,"Terracing or surface regrading to raise the elevation of the land could also prevent upland conversion of areas in the so-called ""accommodation space"", where marsh migration is predicted to occur."
Article_92,"Lastly, land management practices, such as timber harvest, might affect the water budget of forests or remove relict trees and alter light conditions in areas where forest regeneration has already ceased (""the persistent zone"", In this study, we investigated land cover transitions in a rapidly submerging county on the coast of the Chesapeake Bay over a short time period of 8 years."
Article_92,"Using high resolution aerial imagery, we classified land use and land cover change from 2009 to 2017 to detect land use transitions and determine the effect of initial upland land cover type on the probability of upland transition."
Article_92,"The land cover types in our study area mainly included agricultural land, such as cropland, orchards, poultry houses, irrigation canals, and ponds; urban or built-up land, such as houses, lawns, highways, power infrastructure, towns, and commercial complexes; upland forest; estuarine and palustrine wetlands; and water bodies (see Fig."
Article_92,"Forest/Scrub Shrub Areas dominated by trees and/or shrubs with tree and shrub coverage of 30% or greater, regardless of tidal regime, salinity level, or understory plant community type."
Article_92,"Agricultural Land Crop fields, pastures, orchards, groves, vineyards, and nurseries, ornamental horticultural areas, confined feeding operations, farmsteads, holding areas for livestock."
Article_92,Urban or Built-up Land Areas of intensive use with much of the land covered by structures.
Article_92,"Scrub Shrub Wetland / Forested Wetland Wetlands with 10 to 30% coverage of woody vegetation, regardless of tidal regime or salinity level."
Article_92,"Emergent Wetland Tidal and nontidal wetlands with at least 30% coverage of emergent plants, emergent mosses or lichens and less than 10% coverage of trees and shrubs."
Article_92,"The most common land cover type in the study area in 2009 was forest (39.9%, or 249.23 km 2 , Fig."
Article_92,"| Land Cover Transitions: We found that 1651 patches comprising a total area of 16.1 km 2 , or 2.57% of the total area, transitioned during the study period (Fig."
Article_92,One of the most striking changes in the study region during this time was a loss of agricultural land.
Article_92,Agricultural lands were the largest source of change (38.0%) (Table Forest area experienced little net change during the study.
Article_92,Land transitioning out of forest (25.9%) approximately equaled land transitioning into forest (25.5%).
Article_92,Scrub shrub wetland behaved similarly; the same proportion of land transitioned out (16.1%) and into (16.5%) scrub shrub wetland.
Article_92,"Minimal land transitioned out of urban or water during the study period (3.2 and 1.4% of the transition area, respectively) (Table | Predictors of Land Cover Transitions: Overall, the study region was extremely low elevation, with 71% of the area at less than 2 m (NAVD88) (Fig."
Article_92,"Transitions to emergent wetland from any land cover class occurred at low elevation (<1 m NAVD88), whereas transitions to forest from almost any land cover class occurred at higher elevation (>4 m NAVD88, high for this region) (Fig."
Article_92,"| Probabilities of Upland Land Use Types Converting to Emergent Wetland: Logistic regression results demonstrated that elevation is an important predictor of upland conversion to emergent wetland, with low-lying areas having higher probabilities of conversion (Table In our base model (<2 km from shoreline; <4 m median elevation), the VIF was highest for distance (VIF = 4.06) and the coefficient on distance was insignificant, so our preferred model excluded distance (Table | Discussion: The land use transitions that we observed occurring over the last decade in Somerset County, Maryland are consistent with predicted marsh migration in response to sea level rise."
Article_92,"Emergent wetland area increased, upland area decreased, and upland to emergent wetland transitions were more likely at lower elevation and closer to shore."
Article_92,"Importantly, we found that upland land cover type affected the likelihood of transition to emergent wetland."
Article_92,Transition to emergent wetland was more likely for agricultural and scrub shrub wetland areas than for urban or forest areas after controlling for elevation and distance to shore.
Article_92,"First, crops grown in this region, primarily corn and soy, are more sensitive to salinity and flooding than the predominant forest canopy tree in the region, the loblolly pine Pinus taeda Another consideration is that some land use types may exhibit more frequent and more reversible land cover transitions than others."
Article_92,"For example, agricultural land could be taken out of production and effectively transition to emergent wetland, only to be farmed again in later years if conditions allow."
Article_92,"Forest, for Wetlands example, can subsist in the persistent zone until a single climatic event kills adult and causes a state change to marsh The scrub shrub wetland cover class included tidal and non-tidal freshwater swamps with low tree or shrub cover, whereas tidal and non-tidal freshwater swamps with high tree cover were classified as forest (Fig."
Article_92,"The present rate of sea level rise in the study region is 4.1 mm/yr (NOAA data from 1971 to 2019, Fig."
Article_92,"Surge from a single storm can salinize groundwater for months or years The study period also included a prolonged, extreme drought in summer 2011, with the lowest observed Palmer Drought Severity Index (PDSI) values since 1930 and extreme drought values well below -4 during the growing season months of May, June, and July 2011 (Fig."
Article_92,Conversion of upland area to emergent wetland or open water totaled 6.1 km 2 .
Article_92,"The largest net loss, 5.7 km 2 , was from agricultural land cover (Table | Predictors of Land Cover Change: Interestingly, transitions from agriculture to forest exhibited a similar elevation profile to those from agriculture to emergent wetland."
Article_92,We are also investigating the transition of emergent wetlands to open water during marsh pond expansion | Wetlands: | Conclusion: We report rapid rates of marsh migration and upland conversion in a low-lying tidally dissected county in Maryland.
Article_94,"Other cultivated areas of cropland, built-up, oil palm, and banana plantation covers increased by 21,360 ha (10.5%), 3152 ha (1.6%), 5721 ha (2.8%), and 1823 ha (0.9%), while dense forest, rubber and tea plantation covers decreased by -44,945 ha (-22.1%), -15,557 ha (-7.7%), and -110 ha (-0.1%), respectively, from 1986 to 2018."
Article_94,"Most of the deforestation and LULCC was caused by expansion of other cultivated areas of cropland by smallholders, contrary to the widely publicised narrative of agro-industrial and built-up areas expansion."
Article_94,"The spatial pattern of LULCC showed that expansion of other cultivated areas of cropland and agro-industrial plantations were highest in the north and east zones, respectively, while expansion of builtup areas and decrease in agro-industrial plantation covers were highest in the central, south and western coastal zones of Fako division."
Article_94,"The variations in the spatial patterns of LULCC between the sub-divisions are attributed to differences in rates of population growth and urbanisation, topography, size of farming population, proportion of cultivable land, socioeconomic opportunities, and strength and resilience of Abstract The old paradigm of horizontal expansion of agricultural land and built-up areas over highland and lowland ecosystems remains highly prevalent in Cameroon, causing significant changes in LULC and undermining the resilience and sustainability of social-ecological systems."
Article_94,"In addition, we explored the likelihood of Highlights • Most of the deforestation and LULCC was caused by expansion of other cultivated areas of cropland by smallholders, contrary to the widely publicised narrative of agro-industrial plantation and built-up area expansion from 1986 to 2018."
Article_94,"• Dense forest and rubber plantation covers decreased, while oil palm and banana plantation covers increased, owing to local economics and increase in local and international palm oil demand."
Article_94,"Introduction: Holistically, landscape as a geographical area is characterised by its biophysical contents of observable, natural, and human-induced characteristics, including ecosystem type and socio-cultural relations to areas at different spatial scales Decision-making in land use land cover change (LULCC) can be explained, to a large extent, by the socio-economic, climatic, and soil conditions of a location SES are integrated complex and adaptive systems, in which social and ecological sub-systems are coupled and interdependent, each a function of the other, expressed in a series of mutual feedback relationships Landscapes and their ecosystems are influenced by the institutions that govern their use and by the indigenous communities dependent on the forest resources The spatio-temporal patterns, processes, and causes of LULCC are still not well understood in land system science The old paradigm of horizontal expansion of agricultural land and built-up areas over highland and lowland ecosystems remains the norm in Cameroon, causing significant changes in LULC and undermining the resilience and sustainability of SES along its western highland region, where the study area of Fako division is located."
Article_94,"The biophysical landscape of the study area is composed of important lowland agricultural estates, mountain forests, and coastal mangrove ecological systems across its five sub-divisions, which are undergoing increasing transformation."
Article_94,The sub-region falls within the tropical rainforest zone with an equatorial monsoon climate.
Article_94,"The high annual rainfall and historical volcanic eruption of lava and ash contributes to the very high soil fertility in the sub-region, which is highly exploited for small-, medium-, and large-scale agricultural production activities."
Article_94,"The sub-region presents the best example of historically human-induced progressive conversion and changes in lowland dense forest and grassland cover in Cameroon, predominantly for plantation agriculture, a legacy of German colonial administration."
Article_94,Current urban sprawl dominated by housing development and expanding arable cropland and agro-industrial plantations in peri-urban areas are significantly transforming the landscape and producing varied social-ecological systems in Fako Division.
Article_94,"In the BUS, continuous expansion of human degradation activities such as land use conversion to agricultural uses impacts forests, woodland, and wetlands, with no productivity gain expected."
Article_94,"In Buea sub-division, dense forest cover decreased from 25,937 to 12,736 ha (-50.9%), that is, by 22.3% of the total land surface area, and at an annual rate of 0.7% (Table In Limbe sub-division, dense forest cover decreased from 12,675 to 9818 ha (-22.5%), that is, by 11.76% of the total land surface area, and at an average annual rate of 0.37% from 1986 to 2018 (Table In Tiko sub-division, dense forest cover decreased from 16,221 to 5179 ha (-68.1%), that is, by 23.8% of the total land surface area, and at an average annual rate of 0.67% from 1986 to 2018 (Table In Muyuka sub-division, dense forest cover decreased from 29,618 to 6859 ha (-76.8%), that is, by 47.4% of the total land surface area, and at an average annual rate of 1.48% from 1986 to 2018 (Table In West Coast sub-division, dense forest decreased from 17,565 to 6232 ha (-64.5%), that is, by 46.1% of the total land surface area, at an average annual rate of 1.44% from 1986 to 2018 (Table For LULCC at the sub-regional scale, mangrove forest, grassland, and montane forest increased from 14,971 to 20,155 ha (2.55%), 9062 to 9686 ha (0.31%), and 2795 to 28,733 ha (12.8%), respectively, from 1986 to 2018 (Table Under the GES analysis, sustainable land management (e.g."
Article_94,"creation of protected areas, community forest, council forest), and afforestation and reforestation (ecosystem restoration initiatives) were ranked as the most important measures towards LULCC reduction in all the subdivisions."
Article_94,"The likelihood of a potential change from one LULC to another was envisaged to be highest for mangrove forest, oil palm plantation, banana planation, water, dense forest, and other cultivated areas in Buea subdivision (Fig."
Article_94,"| Discussion: In the 1980s, landscape transformation in the study area was mainly dominated by conversion of lowland dense forest and grassland to agro-industrial plantations in a time of low population growth and low land and food demand, thus producing more resilient and adaptable SES."
Article_94,"In the 2000s, the historical hot zones for agro-industrial plantations that were initial sites of rapid dense forest cover conversion became attractive sites for conversion to built-up areas and other cultivated areas of cropland in the sub-region, following increased population growth and high land and food demand, thus producing less resilient and adaptable SES."
Article_94,"The spatial pattern of LULCC show some appreciable common decreasing trends in dense forest cover in all the five sub-divisions, with the decrease ranging from 11.76 to 47.4% from 1986 to 2018."
Article_94,"The increased LULCC from the year 2000 are associated with the dwindling resilience and adaptability of SES in areas closer to the sea and national road networks in the sub-region, where social systems such as student villages, residential suburbs, migrant settlements, and farming and fishing village communities have developed and expanded at the detriment of ecological systems such as lowland forests, grassland and mangroves."
Article_94,"Consistent with this result, forest cover loss showed increasing trends in four community forests in Fako division from 2001 to 2018, due to mainly to agricultural expansion, illegal exploitation of wood and non-wood products, and weak governance The decrease in rubber plantation cover, ranging from 1.08 to 13.2% across all the sub-divisions, is indicative of changing global commodity consumption patterns and falling commodity product prices in the export market, consistent with the observations of The population of Fako division has almost doubled over the last 30 years, that is, from 248,032 inhabitants in 1987 to 466,412 inhabitants in 2005 with a growth rate of 4.89, compared to a national average of 2.59%."
Article_94,Urban sprawl remains the dominant and widely prevailing form of urban growth in the sub-region.
Article_94,"Buea and Limbe sub-divisions have higher population growth rates (> 4.5% compared to 2.59% national average), urbanisation rate, socio-economic attractions, business growth rate, and traffic density than Tiko, Muyuka, and West Coast sub-divisions with significantly more agrarian local economy."
Article_94,"Beyond 2000, much of the expansion in built-up areas and other cultivated areas of cropland occurred more in non-forest than forest areas in Buea and Limbe subdivisions, leading to a decrease in the area cover of agro-industrial plantations."
Article_94,"Built-up land expansion due to urban growth usually occurs at the expense of ecological land cover classes in many developing countries In addition, the rapid population growth is causing high land value and increasing competition for farmland, leading to increased food prices, and threatening food security in Buea and Limbe sub-divisions."
Article_94,"In particular, the rapid population growth rate due mainly to migration is triggering unprecedented progressive land tenure change from public land tenure to customary tenure and private land ownership since the 2000s to meet up with the increasing land demand for housing and farmland development."
Article_94,"The wellintended government development strategy of land redistribution (land reform) has increased land and land use conflict, systematic land grabbing by local elites, wealthy business owners and decentralised government administrators, and exacerbated forest clearing and land use conversion for personal gains, consistent with the results of The old paradigm of horizontal expansion of smallholder cultivated areas of cropland and agro-industrial (including non-industrial oil palm) plantations remains the main form of agricultural growth in the sub-region."
Article_94,"It occurs in both non-forest and dense forest areas, mostly in West Coast, Muyuka, and Tiko sub-divisions of the sub-region, with higher farming population and poorer socio-economic development."
Article_94,"Smallholder land use decision-making in terms of survivalist, subsistence-oriented, and market-oriented types are more likely found in areas with higher poverty levels and overall lower levels of socio-economic development Results on the spatial distribution of LULCC in the sub-region indicated dense forest cover and other cultivated areas of cropland, respectively, decreased and increased the highest in the Northern and Eastern zones, located in Muyuka (-47.4% and 16.2%) and Tiko (-23.8% and 11.9%) sub-divisions from 1986 to 2018."
Article_94,"In both sub-divisions, the topography is relatively low-lying, high farming population, and large proportion of cultivable land favoured the conversion of dense forest to cocoa, arable cropland, and agro-industrial plantations."
Article_94,"In the northern zone, the on-going armed conflict in Anglophone Cameroon is causing more and more people to seek semi-permanent refuge in the forests, clearing more forest land to expand farmland and semi-permanent settlements."
Article_94,"In general, the lowland ecological systems in the subregion experienced tremendous transformation due to greater vulnerability to overwhelming human pressure, undermining their resilience and sustainability."
Article_94,"The lowland dense forest and grassland covers were converted to other land uses, mainly other cultivated areas (10.51%), oil palm (2.82%), banana (0.92%) plantations, and built-up areas (1.6%)."
Article_94,"In the lowland ecological systems, LULCC mostly increased with nearness to the Atlantic Coastline and settlements, and along national road networks and major markets linking main cities, towns, and villages in the sub-region, emphasising the vulnerability of lowland and coastalland boundary ecosystems."
Article_94,"Consistent with this study results, On the other hand, the conversion of dense forest to other land uses was lower (-13,201 ha and -22.3%) in the mountain ecological systems in Buea sub-division, indicating their greater resilience to human-induced change relating to deforestation and forest degradation, and lesser vulnerability to agricultural expansion activities compared to lowland areas of Muyuka and Tiko sub-divisions."
Article_94,"The results confirm the hypothesis that LULCC decreased with increase in elevation of Mount Cameroon (4095 m), a biophysical barrier in the northwest zone, emphasising the resilience of the mountain ecosystem in the sub-region."
Article_94,"This is consistent with the findings of | 338: Page 20 of 23 The expansion of agricultural and croplands is consistent with government policy encouraging more youths to engage in agriculture as a means of employment, with the aim of increasing national GDP from export earnings, food security, nutrition diversity, household income, and local economic resilience."
Article_94,"Consistent with this result, The stakeholders emphasised that population growth and sustainable land management, respectively, are the main drivers of increased and decreased degradation under the BUS and GES in the subregion."
Article_94,"The increase in other cultivated areas of cropland, oil palm plantations and built-up areas, and decrease in dense forest and rubber plantation covers dominated the LULCC in the sub-region from 1986 to 2018."
Article_94,"However, most of the deforestation and LULCC was caused by expansion of other cultivated areas of cropland by smallholders, contrary to the widely publicised narrative of agro-industrial and built-up areas expansion."
Article_94,"Expansion of other cultivated areas of cropland, oil palm, and banana plantations were highest in the northern and eastern zones located in Muyuka and Tiko sub-divisions, respectively."
Article_94,"The low-lying topography, higher proportion of cultivable land, farm labour, and predominantly agrarian local economy favoured horizontal agricultural land expansion more in the northern and eastern zones of the subregion."
Article_94,"The increase in built-up areas was highest in Page 21 of 23 338 the central, south, and western coastal zones due to rapid population growth, unregulated urbanisation, and better socio-economic opportunities in Buea and Limbe sub-divisions."
Article_94,"Due to the rapid unregulated urbanisation, urban sprawl was the dominant mode of urban growth in the sub-region."
Article_94,"Oil palm and banana plantations, mangrove, and montane forests showed appreciable resilience to human transformation activities in the sub-region."
Article_94,"Population growth, agricultural and farmland expansion, and infrastructural development were ranked as the three most important drivers of degradation under the BUS, while sustainable land management, good governance, and afforestation/reforestation were ranked as the three most important predictors of LULCC reduction under the GES."
Article_94,"LULCC decreased with increase in elevation of Mount Cameroon (4095 m) in the northwest zone, but increased with nearness to the Atlantic Coast in the western zone and national road networks, emphasising the resilience of the mountain ecosystem and the vulnerability of lowland and coastal-land boundary ecosystems."
Article_94,"The west and south facing slopes of Mount Cameroon harbours high value forests with high endemism and conservation attractiveness, and remains a key biodiversity hot spot, watershed providing clean water, healthy soil and regulating the climate in the central Africa sub-region and beyond."
Article_94,"In general, production and living land covers significantly increased at the expense of ecological land covers."
Article_95,"Over the past three decades, agricultural land, commercial farm, built-up, and water bodies have increased while forestland, rangeland, grazing land, and swampy areas have decreased."
Article_95,Increased cultivation of steep slopes has increased the risk of erosion and sedimentation of nearby water bodies.
Article_95,"A decline in agricultural yield, loss of biodiversity, extended aridity and drought, land and soil degradation, and decline of water resources are the major consequences of LULCC in the Finchaa catchment."
Article_95,"Introduction: Land use/land cover change (LULCC) is among the major factors that affect biophysical systems at all scales In the past, recognition of the importance of the natural environment for human well-being has been less influential in maintaining sustainable development and poverty alleviation strategies In recent years, the study of LULCC has become an important topic of research LULCC processes are triggered by the interaction of anthropogenic and biophysical drivers The upper part of the Blue Nile Basin is characterized by a very rich diversity of natural resources, including land, vegetation, genetic diversity, and water in a diverse biophysical and socioeconomic environment experiencing multi-faceted pressures Relatively abundant water resources in Ethiopia have played a minimal role in the development of the national economy."
Article_95,"As a result, the country intends to place a priority on water resource development as an essential strategy for economic and social development The Finchaa catchment has a large share of Ethiopia's hydroelectric power, sugar, and ethanol supply."
Article_95,"The catchment is characterized by high topographic relief, with elevation ranging from 851 to 3213 meters above sea level."
Article_95,Sparsely located settlements and roads constructed from earthwork were included here as it was difficult to separate them from agricultural lands.
Article_95,"Rangeland (Shrubland) Sparsely located trees with brush and shrub form types, bushes, woodlands, grasses, mixed rangelands, and transitional forests (less dense forests) were included."
Article_95,"| Forest land: Areas covered with a dense growth of trees that include: evergreen forests, mixed forest land, deciduous forest lands."
Article_95,Plantations of indigenous specious of trees were also considered here.
Article_95,"| Grazing land: Area covered with small grasses, scattered bushes and trees, and wetland (intermittent) used for grazing."
Article_95,| Swampy land: Areas that are swampy during both wet and dry seasons Commercial farm Areas used for sugarcane plantations and sesame cultivations.
Article_95,"| Result and Discussion: | Accuracy Assessment: The confusion error matrix and Kappa statistics used for the classification accuracy of 1987, 2002, and 2017 LULC maps are presented in Table | Spatio-Temporal Distributions of Land Use/Land Cover Changes in Finchaa Catchment: Agricultural lands, the dominant land use type of the catchment, covered 36.27% of the study area in 1987, 42.64% in 2002, and 51.86% in 2017 (Table In 1987, forestland, rangeland, and grazing land were the major LULC accounting for 21.55%, 20.63%, and 13.55% of the catchment, respectively."
Article_95,"Similarly, forestland, rangeland, and grazing land were the major LULC in 2002 and 2017."
Article_95,"For the periods of 1987 to 2002 and 2002 to 2017, forestland and rangeland showed the highest decline, whereas agricultural land showed the highest increase."
Article_95,"Comparatively, the LULCC was higher for the changes from 2002 to 2017 than the changes from 1987 to 2002."
Article_95,"Through the matrix, the areas gained, lost, persisted, and swapped among the LULC types were calculated (Table During 1987-2002, the highest losses occurred in rangeland class, followed by forest land and grazing land."
Article_95,Urban and built-up areas followed by water bodies and swampy areas showed the lowest loss.
Article_95,"Similar patterns of changes were observed during the 2002-2017 period with the highest losses shown by rangeland, followed by forest land and agricultural land, whereas the lowest loss was shown by urban and built-up followed by swampy area and water bodies."
Article_95,"The highest gain for the period of 1987-2002 was shown by agricultural land followed by rangeland and forest land, whereas the lowest gain was shown by urban and built up followed by water bodies."
Article_95,"For period's 2002-2017, agricultural land followed by rangeland and grazing land has shown the highest gain while water bodies followed by swampy and urban and built-up area shows the lowest gain."
Article_95,"The lowest persisting LULC class in the Finchaa catchment was urban and built-up followed by rangeland during 1987-2002, whereas agricultural land followed by grazing land has shown the highest persisting LULC class."
Article_95,"| Land Use/Land Cover Change with Slope Gradients in Finchaa Catchment: The continuous demand for agricultural land brought changes in LULC, especially in higher slope areas."
Article_95,"A large part of the land (22.7%) was found in moderately rolling (8% to 15%), followed by the strongly rolling slope (15% to 30%) with the dominant agricultural land."
Article_95,"In 1987, forest lands were higher in undulating slope (2% to 5%), followed by the gently rolling slope (5% to 8%)."
Article_95,"However, in 2017 forest land was higher in the hilly slope (30% to 60%), followed by a strongly rolling slope."
Article_95,"The shift by forest land dominance from the undulating and gently rolling to the hilly and strongly rolling was owing to the agricultural land expansion, urban and built up, and increased water body on the lower slopes."
Article_95,"Over the three decades (1987 to 2017), agricultural land expanded with the maximum rate of expansion shown on slope classes of strongly rolling to very hilly."
Article_95,The forestland was decreased in all slope ranges with the maximum rate of loss in gently undulating to moderately rolling slopes.
Article_95,"Likewise, the swamp area was decreased in all slope ranges."
Article_95,"From 1987 to 2017, the urban and built-up area expanded in all slope ranges with the highest expansion on the moderately rolling to gently rolling slopes."
Article_95,Grazing land was increased only on the slope ranges of 2%-5% and 0%-2% (gently undulating).
Article_95,The highest increase by water bodies was shown on slope ranges from 0% to 2%.
Article_95,"In contrast to water bodies, rangeland decreased on all slope ranges except in very hilly slope areas."
Article_95,The highest decline was shown in the slope ranges from 8% to 15%.
Article_95,"The spatial distribution of LULCC with terrain slope in 1987 and 2017 is given in Table | Drivers and Impacts of Land Use/Land Cover change: The results of FGDs, KIIs, and field observation revealed that both anthropogenic and natural processes derived LULCC."
Article_95,"However, anthropogenic activities were found to be predominant and immediate as compared to the natural process as a driver of LULCC."
Article_95,"From a range of different drivers, respondents perceived six human-related activities as major drivers of LULCC in the study area (Table KIIs and FGDs showed that the focus of the government to build hydropower projects and irrigation projects were among the major socio-economic and institutional causes of LULCC."
Article_95,"For example, the construction of institutes like the Teacher Training College, Technical and Vocational Education and Training, private colleges, the Wollega University Shambu campus, a sugar factory, the Horro Cattle breed production center, and the Shambu referral hospital contributed to urban and built-up area expansion."
Article_95,The expansion of hydropower projects has displaced the community from their farmland and forced them to resettle in other places without adequate compensation.
Article_95,"The increased resettlement on unproductive lands coupled with the relative depreciation of agricultural land made it difficult for inhabitants to remain, forcing them to move."
Article_95,"Further, the lack of jobs for youths and urban developments in the catchment amplified the socio-economic activities for LULCC."
Article_95,"Group discussions with the community and interviews with agricultural experts on how the construction of projects and weak environmental consideration caused LULCC were added as follows: ""The construction of Fincha Dam 1973, Amerti Reservoir in 1987, and Neshe Dam in 2012 displaced many households from their farmland and made the community landless."
Article_95,"""The displacements of the community from reservoir areas have made land scarcity, especially in highland parts of the catchment."
Article_95,"Consequently, there were efforts to drain wetlands mainly for agricultural land expansion, which was described in the local language as 'Duula Caffee Qoorsuu' to mean campaign of wetland draining."
Article_95,"The use of wetlands for agriculture limited the area of communal grazing where many livestock populations were allowed for grazing."""
Article_95,The expansion of agriculture on communal and private grazing lands reduced the area of grazing lands.
Article_95,"Consequently, a small area of land is used frequently for grazing a livestock population beyond its capacity."
Article_95,"These include the decline of agricultural yield, biodiversity, and habitat loss, low and decreasing profitability of farmers, land and soil degradation, water resource decline, and extended aridity and drought."
Article_95,Losses of soil fertility have caused the decline of agricultural yields.
Article_95,"The following quotes show how crop yield and soil fertility is related to the profitability of the farmers: ""Agricultural yields are declined from time to time."
Article_95,"In some areas, the application of fertilizer is not adequate to recover crop yields due to the high decline in soil fertility."
Article_95,"Soil acidity is increasing in the region and lack of adequate resources to treat soil acidity have worsened the situation."""
Article_95,"But now, we are losing some parts of our farms as the land is becoming less fertile, and we are not getting adequate yields."
Article_95,The beginning and expansion of the commercial farms initiated the community to start new cultivation in the lowland areas.
Article_95,"The interview with the natural resource management expert on forest degradation was ""The community used to destroy forests to have new farmland, to build settlements, for charcoal and domestic fuel, timber and woodworks."
Article_95,"Further, farmers expand agricultural lands to natural forests."
Article_95,"Consequently, forest covers are reduced to remnants and are remained around high pick mountain areas, inaccessible areas, and along streams and valleys areas."
Article_95,"Currently, landslides have become the common form of land degradation in Jima Geneti (upstream of Fincha Reservoir)."
Article_95,"An expert interview regarding landslides and their challenge was quoted as follows: ""Landslide was found to be the major problems that destroyed the farmlands, roads, and sometimes houses."
Article_95,"However, the areas affected by landslides are areas that have been covered with forest once, but the forest is cleared now and areas that receive high erosion from the hillside."
Article_95,"Erosion from the roadside, where there is no proper outlet, also caused gully and landslides."
Article_95,The other implication of LULCC revealed in the catchment was the decline of water resources.
Article_95,The farmers cultivate until the edge of the stream and the streams are exposed to siltation and scouring by soil erosion.
Article_95,"In areas where wetlands are drained, the springs are dried out, the levels of hand-dug wells are declined."""
Article_95,"When the level of water in the reservoir area declines, free land will be formed."
Article_95,"Figure | Discussion: | Land Use/Land Cover Changes: The LULCC analysis of Finchaa catchment over 30 years (1987-2017) revealed a dramatic LULCC (Table Although deforestation occurred throughout the catchment, the high decline of forest cover was because of the expansion of the commercial farms, land expansion, and continuous wood extraction."
Article_95,"Before 1987, lowland areas of the catchment (also called Finchaa valley) were covered with forests, woodlands, and rangeland."
Article_95,"In the Finchaa catchment, not only the coverage but also the qualities of the forest compositions (especially indigenous plants) were diminished."
Article_95,"Urban and built-up areas are continuously increasing, with the highest rate in recent years."
Article_95,"The same trend was witnessed in the Blue Nile basin, the Gelda catchment The findings of forest decline and urban growth were also reported with different studies over Africa."
Article_95,"For example, manmade impervious surfaces and built-up have increased at the expense of biomass over the whole of Africa between 2000 and 2015 | Drivers of LULC Dynamics and Their Consequences: Although both natural and anthropogenic drivers of LULCC were stated in the catchment, anthropogenic drivers were marked as the most immediate drivers."
Article_95,"The community also enhances the natural process by deforestation and unsustainable agricultural practices, which worsen the effects of the LULCC."
Article_95,A study conducted in southeastern Ethiopia reported that anthropogenic factors were the major responsible drivers of LULCC The construction of the reservoir had displaced farmers and caused land scarcity.
Article_95,"The scarcity of land, coupled with the need to farm more land, has led the community to cultivate steep slopes."
