source_id,authors,year,type,value,geography,context,source_column
100,Sana Basheer; Xiuqu Wang; Aitazaz Farooque; Rana Nawaz; Kai Liu; Toyin Adekanmbi; Suqi Liu,,change_process,,"['Andorra', 'SVM', 'MD', 'United Arab Emirates', 'Canada']",classifier and satellite imagery to develop accurate LULC maps.,abstract
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,,change_process,,['Andorra'],demonstrating a small but significant increase in overall accuracy. Between,abstract
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,,land_cover,,['Andorra'],"% of that change involves forest, driven by change agents",abstract
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,,land_cover,,['Andorra'],"that resulted in an overall forest decline, including increasing fragmentation",abstract
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,,change_process,,['Andorra'],"resulted in an overall forest decline, including increasing fragmentation and",abstract
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,,land_cover,,['Andorra'],fragmentation and loss of interior forest. Agricultural change represented 15.9,abstract
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,,change_process,,['Andorra'],"extent showing only a slight increase of 4778 km 2 ,",abstract
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,,change_process,,['Andorra'],however there was a substantial decline (7.94%) in,abstract
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,,land_cover,,['Andorra'],(7.94%) in pasture/hay during this time,abstract
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,,land_cover,,['Andorra'],cultivated crop. Water and wetland change comprised 15.2% of,abstract
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,,change_process,,['Andorra'],"persistent and permanent land change increase adding almost 29,000 km 2",abstract
103,Wakjira Takala Dibaba; Tamene Demissie; Konrad Miegel,,land_cover,,"['RCP4.5', 'Andorra', 'United Arab Emirates', 'RCP8.5']",", aquifer recharge, and river flows. The evaluation helps",abstract
103,Wakjira Takala Dibaba; Tamene Demissie; Konrad Miegel,,change_process,,"['RCP4.5', 'Andorra', 'United Arab Emirates', 'RCP8.5']",the four RCMs reported precipitation decline and increase in future temperature,abstract
103,Wakjira Takala Dibaba; Tamene Demissie; Konrad Miegel,,change_process,,"['RCP4.5', 'Andorra', 'United Arab Emirates', 'RCP8.5']",RCMs reported precipitation decline and increase in future temperature under both,abstract
103,Wakjira Takala Dibaba; Tamene Demissie; Konrad Miegel,,change_process,,"['RCP4.5', 'Andorra', 'United Arab Emirates', 'RCP8.5']",changes in LULC brings an increase in surface runoff and water,abstract
103,Wakjira Takala Dibaba; Tamene Demissie; Konrad Miegel,,change_process,,"['RCP4.5', 'Andorra', 'United Arab Emirates', 'RCP8.5']","and water yield and a decline in groundwater, while the",abstract
103,Wakjira Takala Dibaba; Tamene Demissie; Konrad Miegel,,change_process,,"['RCP4.5', 'Andorra', 'United Arab Emirates', 'RCP8.5']","projected climate change shows a decrease in surface runoff, groundwater",abstract
103,Wakjira Takala Dibaba; Tamene Demissie; Konrad Miegel,,change_process,,"['RCP4.5', 'Andorra', 'United Arab Emirates', 'RCP8.5']",only scenario. The overall decline of annual flow is due,abstract
103,Wakjira Takala Dibaba; Tamene Demissie; Konrad Miegel,,change_process,,"['RCP4.5', 'Andorra', 'United Arab Emirates', 'RCP8.5']",flow is due to the decline in the seasonal flows under,abstract
106,Augusto Santos; Richarde Marques; Da Silva; Chunhui Li; Mohammad Alsharif; Abdulrhman Alzandi; Raid Shrahily; Babikir Mobarak,,land_cover,,"['Andorra', 'Saudi Arabia', 'Kingdom of Saudi Arabia', 'El Baha', 'United Arab Emirates', 'Idrisi', 'Canada']","the expense of rangeland, forest and shrubland, and barren",abstract
106,Augusto Santos; Richarde Marques; Da Silva; Chunhui Li; Mohammad Alsharif; Abdulrhman Alzandi; Raid Shrahily; Babikir Mobarak,,land_cover,,"['Andorra', 'Saudi Arabia', 'Kingdom of Saudi Arabia', 'El Baha', 'United Arab Emirates', 'Idrisi', 'Canada']","of rangeland, forest and shrubland, and barren land and",abstract
106,Augusto Santos; Richarde Marques; Da Silva; Chunhui Li; Mohammad Alsharif; Abdulrhman Alzandi; Raid Shrahily; Babikir Mobarak,,land_cover,,"['Andorra', 'Saudi Arabia', 'Kingdom of Saudi Arabia', 'El Baha', 'United Arab Emirates', 'Idrisi', 'Canada']",contribution of each in the built-up area estimated to be around 9.1,abstract
106,Augusto Santos; Richarde Marques; Da Silva; Chunhui Li; Mohammad Alsharif; Abdulrhman Alzandi; Raid Shrahily; Babikir Mobarak,,land_cover,,"['Andorra', 'Saudi Arabia', 'Kingdom of Saudi Arabia', 'El Baha', 'United Arab Emirates', 'Idrisi', 'Canada']","a loss in rangeland, forest and shrubland, and barren",abstract
106,Augusto Santos; Richarde Marques; Da Silva; Chunhui Li; Mohammad Alsharif; Abdulrhman Alzandi; Raid Shrahily; Babikir Mobarak,,land_cover,,"['Andorra', 'Saudi Arabia', 'Kingdom of Saudi Arabia', 'El Baha', 'United Arab Emirates', 'Idrisi', 'Canada']","in rangeland, forest and shrubland, and barren land and",abstract
106,Augusto Santos; Richarde Marques; Da Silva; Chunhui Li; Mohammad Alsharif; Abdulrhman Alzandi; Raid Shrahily; Babikir Mobarak,,change_process,,"['Andorra', 'Saudi Arabia', 'Kingdom of Saudi Arabia', 'El Baha', 'United Arab Emirates', 'Idrisi', 'Canada']",", its land cover will decrease from 4002 to 3437 km",abstract
106,Augusto Santos; Richarde Marques; Da Silva; Chunhui Li; Mohammad Alsharif; Abdulrhman Alzandi; Raid Shrahily; Babikir Mobarak,,change_process,,"['Andorra', 'Saudi Arabia', 'Kingdom of Saudi Arabia', 'El Baha', 'United Arab Emirates', 'Idrisi', 'Canada']",year 2047 with a net increase of 811 km 2 .,abstract
107,Tesfa Andualem; Stefan Peters; Guna Hewa; John Boland; Baden Myers,,change_process,,"['Andorra', 'South Australia', 'Australia', 'Adelaide', 'LULC', 'Canada']","LULC), and an increase in population collectively have significant",abstract
107,Tesfa Andualem; Stefan Peters; Guna Hewa; John Boland; Baden Myers,,land_cover,,"['Andorra', 'South Australia', 'Australia', 'Adelaide', 'LULC', 'Canada']","development, which expanded the built-up area by 34 km 2 ,",abstract
107,Tesfa Andualem; Stefan Peters; Guna Hewa; John Boland; Baden Myers,,change_process,,"['Andorra', 'South Australia', 'Australia', 'Adelaide', 'LULC', 'Canada']",", were responsible for the decline in grass cover by 43.1",abstract
107,Tesfa Andualem; Stefan Peters; Guna Hewa; John Boland; Baden Myers,,land_cover,,"['Andorra', 'South Australia', 'Australia', 'Adelaide', 'LULC', 'Canada']","built-up areas, plantation, and water features,",abstract
107,Tesfa Andualem; Stefan Peters; Guna Hewa; John Boland; Baden Myers,,change_process,,"['Andorra', 'South Australia', 'Australia', 'Adelaide', 'LULC', 'Canada']",for land use planning and flood management.,abstract
108,Dirk-Jan Van De Ven; Iñigo Capellan-Peréz; Iñaki Arto; Ignacio Cazcarro; Carlos De Castro; Pralit Patel; Mikel Gonzalez-Eguino,,change_process,,"['Japan', 'India', 'Andorra', 'South Korea', 'EU', 'United Arab Emirates']",Although the transition to renewable energies will intensify the,abstract
108,Dirk-Jan Van De Ven; Iñigo Capellan-Peréz; Iñaki Arto; Ignacio Cazcarro; Carlos De Castro; Pralit Patel; Mikel Gonzalez-Eguino,,change_process,,"['Japan', 'India', 'Andorra', 'South Korea', 'EU', 'United Arab Emirates']",enforced to avoid a significant increase in their life cycle emissions,abstract
108,Dirk-Jan Van De Ven; Iñigo Capellan-Peréz; Iñaki Arto; Ignacio Cazcarro; Carlos De Castro; Pralit Patel; Mikel Gonzalez-Eguino,,change_process,,"['Japan', 'India', 'Andorra', 'South Korea', 'EU', 'United Arab Emirates']","As a consequence, the transition to these sources of energy is",abstract
109,Emmanuel Daata Kullo; Eric Forkuo; Ernest Biney; Emmanuel Harris; Jonathan Arthur Quaye-Ballard,,land_cover,,"['Nwabiagya District', 'Andorra', 'Earth']",land cover especially in the forest cover areas and has affected,abstract
109,Emmanuel Daata Kullo; Eric Forkuo; Ernest Biney; Emmanuel Harris; Jonathan Arthur Quaye-Ballard,,land_cover,,"['Nwabiagya District', 'Andorra', 'Earth']","; bare land, closed forest, cropland, open forest",abstract
109,Emmanuel Daata Kullo; Eric Forkuo; Ernest Biney; Emmanuel Harris; Jonathan Arthur Quaye-Ballard,,land_cover,,"['Nwabiagya District', 'Andorra', 'Earth']","land, closed forest, cropland, open forest, savannah",abstract
109,Emmanuel Daata Kullo; Eric Forkuo; Ernest Biney; Emmanuel Harris; Jonathan Arthur Quaye-Ballard,,land_cover,,"['Nwabiagya District', 'Andorra', 'Earth']","forest, cropland, open forest, savannah, settlement,",abstract
109,Emmanuel Daata Kullo; Eric Forkuo; Ernest Biney; Emmanuel Harris; Jonathan Arthur Quaye-Ballard,,land_cover,,"['Nwabiagya District', 'Andorra', 'Earth']",) in closed and open forest and bare land whilst crop,abstract
109,Emmanuel Daata Kullo; Eric Forkuo; Ernest Biney; Emmanuel Harris; Jonathan Arthur Quaye-Ballard,,change_process,,"['Nwabiagya District', 'Andorra', 'Earth']",and settlement have seen an increase of 21685.3 hectares (37,abstract
109,Emmanuel Daata Kullo; Eric Forkuo; Ernest Biney; Emmanuel Harris; Jonathan Arthur Quaye-Ballard,,change_process,,"['Nwabiagya District', 'Andorra', 'Earth']","as a result of population increase, commercial activities, and",abstract
110,Henok Aragaw; Manmohan Goel; Surendra Mishra; S Archfield; V Samadi,,land_cover,,"['Ethiopia', 'the Gidabo River']","cover changes in the Gidabo River basin, Ethiopia",title
110,Henok Aragaw; Manmohan Goel; Surendra Mishra; S Archfield; V Samadi,,change_process,,"['the Gidabo basin', 'Andorra', 'Rift Valley', 'Ethiopia', 'United Arab Emirates']",in LULC resulted in an increase in annual mean surface runoff,abstract
110,Henok Aragaw; Manmohan Goel; Surendra Mishra; S Archfield; V Samadi,,land_cover,,"['the Gidabo basin', 'Andorra', 'Rift Valley', 'Ethiopia', 'United Arab Emirates']","in contrast to agroforestry and grassland, which had a positive",abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,land_cover,,"['Andorra', 'Iraq', 'United Arab Emirates']","LULC classes revealed that dense forest, sparse forest, agricultural",abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,land_cover,,"['Andorra', 'Iraq', 'United Arab Emirates']","that dense forest, sparse forest, agricultural land and barren",abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,land_cover,,"['Andorra', 'Iraq', 'United Arab Emirates']","forest, sparse forest, agricultural land and barren area would decrease",abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,change_process,,"['Andorra', 'Iraq', 'United Arab Emirates']",land and barren area would decrease by -26.26% (from,abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,land_cover,,"['Andorra', 'Iraq', 'United Arab Emirates']",". In contrast, the urban area would significantly increase by 271.19",abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,change_process,,"['Andorra', 'Iraq', 'United Arab Emirates']","the urban area would significantly increase by 271.19%, (",abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,land_cover,,"['Andorra', 'Iraq', 'United Arab Emirates']","2 ).
Dense forest in Duhok governorate has seen",abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,change_process,,"['Andorra', 'Iraq', 'United Arab Emirates']","Duhok governorate has seen remarkable decline from 1988 to 2017,",abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,land_cover,,"['Andorra', 'Iraq', 'United Arab Emirates']",trend would continue. Dense forest would predominantly convert to sparse,abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,change_process,,"['Andorra', 'Iraq', 'United Arab Emirates']",. Dense forest would predominantly convert to sparse forest and barren,abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,land_cover,,"['Andorra', 'Iraq', 'United Arab Emirates']","would predominantly convert to sparse forest and barren areas, suggesting",abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,land_cover,,"['Andorra', 'Iraq', 'United Arab Emirates']","and barren areas, suggesting forest thinning and clearing. Urban",abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,change_process,,"['Andorra', 'Iraq', 'United Arab Emirates']",This trend would continue to increase from 2.36% (2017,abstract
111,Nabaz Khwarahm; Peshawa Najmaddin; Korsh Ararat; Sarchil Qader; Lulc Ca-Markov; Gis Iraq; Rs,,land_cover,,"['Andorra', 'Iraq', 'United Arab Emirates']",predominantly at the cost of agricultural land and barren area. Information,abstract
113,Andrés Velastegui-Montoya; Néstor Montalván-Burbano; Gina Peña-Villacreses; Aline De Lima; Gricelda Herrera-Franco,,land_cover,,['Andorra'],Use and Land Cover in Tropical Forest: Global Research,title
113,Andrés Velastegui-Montoya; Néstor Montalván-Burbano; Gina Peña-Villacreses; Aline De Lima; Gricelda Herrera-Franco,,land_cover,,['Andorra'],and Land Cover in Tropical Forest: Global Research,title
113,Andrés Velastegui-Montoya; Néstor Montalván-Burbano; Gina Peña-Villacreses; Aline De Lima; Gricelda Herrera-Franco,,change_process,,['Andorra'],The results showed a significant increase in the study of land,abstract
114,Thi-Thu Vu; Yuan Shen,,land_cover,,"['Andorra', 'United Arab Emirates', 'Vietnam']","Level I LULC classes, forest, cropland, orchards,",abstract
114,Thi-Thu Vu; Yuan Shen,,land_cover,,"['Andorra', 'United Arab Emirates', 'Vietnam']","LULC classes, forest, cropland, orchards, waterbody,",abstract
114,Thi-Thu Vu; Yuan Shen,,change_process,,"['Andorra', 'United Arab Emirates', 'Vietnam']",past twenty years are a decrease of barren land (9.1,abstract
114,Thi-Thu Vu; Yuan Shen,,land_cover,,"['Andorra', 'United Arab Emirates', 'Vietnam']",indicated that the changes of cropland and built-up were,abstract
114,Thi-Thu Vu; Yuan Shen,,land_cover,,"['Andorra', 'United Arab Emirates', 'Vietnam']",density. The changes of forest were dependent on all the,abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,change_process,,"['Andorra', 'Canada', ""Pan'an Lake""]","2020, there was a decline in the area of farmland",abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,land_cover,,"['Andorra', 'Canada', ""Pan'an Lake""]","decline in the area of farmland, forest, and grassland",abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,land_cover,,"['Andorra', 'Canada', ""Pan'an Lake""]","the area of farmland, forest, and grassland, accompanied",abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,land_cover,,"['Andorra', 'Canada', ""Pan'an Lake""]","farmland, forest, and grassland, accompanied by an increase",abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,change_process,,"['Andorra', 'Canada', ""Pan'an Lake""]","grassland, accompanied by an increase in land for construction,",abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,land_cover,,"['Andorra', 'Canada', ""Pan'an Lake""]",The southwestern research area witnessed farmland substantially give way to land,abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,change_process,,"['Andorra', 'Canada', ""Pan'an Lake""]",research area witnessed farmland substantially give way to land for construction for this,abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,land_cover,,"['Andorra', 'Canada', ""Pan'an Lake""]","area, whereas patches of farmland, forest, grassland,",abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,land_cover,,"['Andorra', 'Canada', ""Pan'an Lake""]","whereas patches of farmland, forest, grassland, and water",abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,land_cover,,"['Andorra', 'Canada', ""Pan'an Lake""]","of farmland, forest, grassland, and water bodies became",abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,land_cover,,"['Andorra', 'Canada', ""Pan'an Lake""]","1990, as portions of farmland were converted into water bodies",abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,change_process,,"['Andorra', 'Canada', ""Pan'an Lake""]",", which led to an increase in ecological sources. Given",abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,land_cover,,"['Andorra', 'Canada', ""Pan'an Lake""]",two ecological sources-Pan'an Lake and Dugong Lake. With,abstract
115,Xi Zhou; Zuoyong Chu; Xiang Ji,,land_cover,,"['Andorra', 'Canada', ""Pan'an Lake""]",-Pan'an Lake and Dugong Lake. With an optimal ecological,abstract
116,Bichaye Tesfaye; Monica Lengoiboni; Jaap Zevenbergen; Belay Simane,,land_cover,,"['Ethiopia', 'Northern Ethiopia', 'Andorra', 'United Arab Emirates']","use types (agriculture, forest, area closure, grazing",abstract
116,Bichaye Tesfaye; Monica Lengoiboni; Jaap Zevenbergen; Belay Simane,,land_cover,,"['Ethiopia', 'Northern Ethiopia', 'Andorra', 'United Arab Emirates']",. The results showed that agricultural land increased from 29.68% in,abstract
116,Bichaye Tesfaye; Monica Lengoiboni; Jaap Zevenbergen; Belay Simane,,land_cover,,"['Ethiopia', 'Northern Ethiopia', 'Andorra', 'United Arab Emirates']",". On the contrary, forest and area closure decreased from",abstract
117,Megersa Kebede; Tamene Demissie; Jens Tränckner; Susana Martín-Fernández,,land_cover,,"['Ethiopia', 'Andorra', 'United Arab Emirates']","the historical LULC depicted that forest land, grass land,",abstract
117,Megersa Kebede; Tamene Demissie; Jens Tränckner; Susana Martín-Fernández,,land_cover,,"['Ethiopia', 'Andorra', 'United Arab Emirates']","of land use. The agricultural land in 1990 was 41,587.21 ha",abstract
117,Megersa Kebede; Tamene Demissie; Jens Tränckner; Susana Martín-Fernández,,land_cover,,"['Ethiopia', 'Andorra', 'United Arab Emirates']","of 39.15%. The forest land, range land,",abstract
117,Megersa Kebede; Tamene Demissie; Jens Tränckner; Susana Martín-Fernández,,land_cover,,"['Ethiopia', 'Andorra', 'United Arab Emirates']",LULC map shows that the forest cover will further degrade from,abstract
117,Megersa Kebede; Tamene Demissie; Jens Tränckner; Susana Martín-Fernández,,change_process,,"['Ethiopia', 'Andorra', 'United Arab Emirates']",the forest cover will further degrade from 16.94% in 2019,abstract
117,Megersa Kebede; Tamene Demissie; Jens Tränckner; Susana Martín-Fernández,,land_cover,,"['Ethiopia', 'Andorra', 'United Arab Emirates']","% in 2050, while agricultural land would be expanded to 69,021.20",abstract
117,Megersa Kebede; Tamene Demissie; Jens Tränckner; Susana Martín-Fernández,,land_cover,,"['Ethiopia', 'Andorra', 'United Arab Emirates']","coming years. Converting the forest area, range land,",abstract
117,Megersa Kebede; Tamene Demissie; Jens Tränckner; Susana Martín-Fernández,,land_cover,,"['Ethiopia', 'Andorra', 'United Arab Emirates']","land uses, especially to agricultural land, is the main LULC",abstract
117,Megersa Kebede; Tamene Demissie; Jens Tränckner; Susana Martín-Fernández,,land_cover,,"['Ethiopia', 'Andorra', 'United Arab Emirates']",to achieve rational use of agricultural land and the forest conversion needs,abstract
117,Megersa Kebede; Tamene Demissie; Jens Tränckner; Susana Martín-Fernández,,land_cover,,"['Ethiopia', 'Andorra', 'United Arab Emirates']",of agricultural land and the forest conversion needs to be well,abstract
