original_row,authors,source_column,type,term,value,geography,context
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,abstract,land_cover,wetland,,,cultivated crop. Water and wetland change comprised 15.2% of
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,abstract,change_process,change,,,crop. Water and wetland change comprised 15.2% of change
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,abstract,change_process,change,,,change comprised 15.2% of change and represent highly dynamic land
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,abstract,change_process,change,,,precipitation. Grass and shrub change comprise 14.5% of the
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,abstract,change_process,change,,,"14.5% of the total change, with most change resulting"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,abstract,change_process,change,,,"total change, with most change resulting from fire. Developed"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,abstract,change_process,change,,,resulting from fire. Developed change was the most persistent and
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,abstract,change_process,change,,,"most persistent and permanent land change increase adding almost 29,000 km"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,abstract,change_process,increase,,,"persistent and permanent land change increase adding almost 29,000 km 2"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,abstract,change_process,change,,,"5.6% of total CONUS change), with southern states"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,abstract,change_process,change,,,. Temporal rates of developed change increased in 2001-2006
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,20%,,surface percentage as (< 20% for developed open
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,49%,,"open space, 20-49% for developed low"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,79%,,"low intensity, 50-79% for developed medium"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,100%,,"intensity, and 80-100% for developed high"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,48.67%,,frequently changing class consisting of 48.67% of total CONUS
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,-3.04%,,"different (Fig. 
-3.04%, 39,599 km"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,-4.11%,,", 39,599 km 2 or -4.11%, and 223"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,-0.08%,,"and 223 km 2 or -0.08%, respectively."
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,-3.12%,,"about 63,537 km 2 or -3.12%. These patterns"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,70%,,"the study period, about 70% of the U.S."
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,30%,,production was from softwoods and 30% from hardwoods (
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,0.52%,,the change rate varies between 0.52% to -0.82%
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,-0.82%,,varies between 0.52% to -0.82% during the mapping
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,percentage_change,,7.94%,,was a substantial decline (7.94%) in pasture
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"consequences including intensification of climate change, land degradation, and"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"always monitoring. Further, change detection is not monitoring unless"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,complexity of developing a land change monitoring system able to support
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,land cover and land cover change in the U.S. at the
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,land cover classifications and corresponding change information continues to further drive
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,analyze NLCD 2016 land cover change rates both spatially and thematically
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,5) analyze land cover change patterns by land cover theme
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,15year record of spatially explicit change data for CONUS. The
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,patterns of CONUS land cover change described in this article are
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"intended to provide summaries of change (i.e., area estimates"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,future assessments of land cover change at regional and local levels
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"land cover and land cover change, fractional forest canopy percentage"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,"land cover change, fractional forest canopy percentage, fractional developed"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,"fire recovery zone strata, wetland zone strata, and sagebrush"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"NDWI), multiple spectral change products from two-date"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,date and multi-date change detections and spectral trajectory analysis
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,logic of the land cover change trajectory. The process utilized
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"and spatial data, temporal change trajectory, expert knowledge,"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,the initial land cover and change labels through sets of rules
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,"wetlands, (3) forest and forest transition classes,"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,"(3) forest and forest transition classes, (4"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,transition,,,"3) forest and forest transition classes, (4)"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,of two-date paired change results in order to identify
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"to check for reasonable temporal change trajectories, and to ensure"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,California misclassified as grassland or forest). | Fractional products
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,bare ground,,,"herbaceous, litter, and bare ground cover, along with sagebrush"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,in  | Land cover change evaluation: The most critical
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,monitoring is measuring and understanding change patterns and trends. For
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"2001-2016 land cover change results, we analyzed change"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"change results, we analyzed change trends for CONUS including change"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"change trends for CONUS including change rate and change frequency,"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"CONUS including change rate and change frequency, as well as"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,well as temporal and spatial change patterns by land cover theme
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,the total 2001-2016 change rate was calculated in three
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,A simple percentage of total change across time for all classes
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,the entire spatial footprint of change across all years by the
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,(2). The change rate and location by land
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,from the NLCD land cover change index. This index was
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,and comprehensive way to understand change across all 7 dates of
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"land cover, by summarizing change into 11 change classes."
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,by summarizing change into 11 change classes. These classes were
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"order to help communicate thematic change impact, and the order"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,"included water, developed, wetland (emergent herbaceous wetland,"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,", wetland (emergent herbaceous wetland, woody wetland),"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,"emergent herbaceous wetland, woody wetland), agriculture (cultivated"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,"grass and shrub, and forest (with two additional forest"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,forest (with two additional forest regeneration classes). This
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,This priority order dictates the change category a change pixel is
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,dictates the change category a change pixel is assigned across the
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,". For example, a change pixel was assigned to the"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"was assigned to the water change index if it converted """
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,", regardless of when the change occurred or other land cover"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,occurred. Assignment of a change pixel to an index then
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"pixels assigned to the agriculture change index included ""from or"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"1 
Land cover theme change was also analyzed to provide"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"analyzed to provide more specific change information, to demonstrate key"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,", to demonstrate key land change results, and to examine"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,examine patterns of land cover change. Analyzed land cover themes
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,"Analyzed land cover themes include forest, water, wetland,"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,"include forest, water, wetland, agricultural, shrub,"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"specified below.
Forest change -We calculated forest areal coverages"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,"
Forest change -We calculated forest areal coverages and change extents"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,calculated forest areal coverages and change extents for 2001-2016
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,"-2016 from the three forest classes (deciduous, evergreen"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,) was used to analyze forest fragmentation change. NLCD has
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,used to analyze forest fragmentation change. NLCD has been used
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,has been used extensively for forest change and fragmentation analyses within
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,been used extensively for forest change and fragmentation analyses within the
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,"USFS) international reporting of forest fragmentation 
Water and wetland"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,"forest fragmentation 
Water and wetland change -Water and wetlands are"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"fragmentation 
Water and wetland change -Water and wetlands are often"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,we analyzed both water and wetland extents and their changes within
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,"summarized for water extent, wetland extent, and their changes"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,annual precipitation and water or wetland extent in every drainage basin
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,between precipitation and water or wetland extent was calculated for the
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"to 2016.
Agricultural change -We calculated areal coverages of"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,cropland,,,. We also analyzed the cropland change from 2001 to 2016
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,We also analyzed the cropland change from 2001 to 2016 by
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"""from and to"" change classes including: crop or"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,cropland,,,"/hay to non-cropland, non-crop pasture"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,cropland,,,", pasture/hay to cropland, and cropland to pasture"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,cropland,,,"hay to cropland, and cropland to pasture/hay."
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,", herbaceous, and barren change -Analysis for shrub, herbaceous"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"herbaceous, and barren class change was completed by examining spatial"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,:  | Land cover change and distribution: A total
