sentence_id,sentence,source,relationship,target,confidence
158,These data suggest that the potential for international supply chain measures to help reduce tropical deforestation is more likely to be achieved through interventions in deforestation risk areas that focus on strengthening sustainable rural development and territorial governance,territorial_governance,ENABLES,reduction_of_deforestation,MEDIUM
158,These data suggest that the potential for international supply chain measures to help reduce tropical deforestation is more likely to be achieved through interventions in deforestation risk areas that focus on strengthening sustainable rural development and territorial governance,reduction_of_deforestation,AFFECTS,tropical_deforestation,HIGH
158,These data suggest that the potential for international supply chain measures to help reduce tropical deforestation is more likely to be achieved through interventions in deforestation risk areas that focus on strengthening sustainable rural development and territorial governance,interventions,OCCURS_DURING,deforestation_risk_areas,MEDIUM
158,These data suggest that the potential for international supply chain measures to help reduce tropical deforestation is more likely to be achieved through interventions in deforestation risk areas that focus on strengthening sustainable rural development and territorial governance,strengthening_sustainable_rural_development_and_territorial_governance,AFFECTS,potential_for_international_supply_chain_measures,MEDIUM
160,The increase in urban jobs accelerated urban population growth and by pulling rural people off of the land it should have discouraged agricultural expansion so in theory the booms would have had an overall forest preserving effect. ,urban_growth,CAUSES,agricultural_expansion,HIGH
160,The increase in urban jobs accelerated urban population growth and by pulling rural people off of the land it should have discouraged agricultural expansion so in theory the booms would have had an overall forest preserving effect. ,urban_jobs,INCREASES_BY,number,HIGH
161,The transhumance shed provides a useful geographic scale between the individual village territory and the regional agro pastoral belt that allows for a more accurate assessment of the relationship between herd mobility crop damage and conflict that reflects the environmental changes taking place across dryland West Africa. ,transhumance_shed,LOCATED_IN,West_Africa,HIGH
161,The transhumance shed provides a useful geographic scale between the individual village territory and the regional agro pastoral belt that allows for a more accurate assessment of the relationship between herd mobility crop damage and conflict that reflects the environmental changes taking place across dryland West Africa. ,herd_mobility,AFFECTS,crop_damage,MEDIUM
162,The man made LULC changes had a crucial contribution to the increase of actual ET and SURQ mainly by the expansion of cropland in the Niger River and Lake Chad basins.,man_made_changes,CAUSES,LULC_changes,HIGH
162,The man made LULC changes had a crucial contribution to the increase of actual ET and SURQ mainly by the expansion of cropland in the Niger River and Lake Chad basins.,LULC_changes,INCREASES_BY,actual_ET_and_SURQ,MEDIUM
164,However the amount of forest cover had decreased while the amount of farmland had increased,forest,DECREASES_BY,amount,HIGH
164,However the amount of forest cover had decreased while the amount of farmland had increased,farmland,INCREASES_BY,amount,HIGH
165,Afforestation and natural regeneration of forests and woodlands in some countries have reduced the loss of forest area significantly at the global level,afforestation,CAUSES,reduction,HIGH
165,Afforestation and natural regeneration of forests and woodlands in some countries have reduced the loss of forest area significantly at the global level,reduction,DECREASES_BY,forest_loss,HIGH
165,Afforestation and natural regeneration of forests and woodlands in some countries have reduced the loss of forest area significantly at the global level,forest_loss,AFFECTS,forests,HIGH
165,Afforestation and natural regeneration of forests and woodlands in some countries have reduced the loss of forest area significantly at the global level,forests,LOCATED_IN,some_countries,MEDIUM
167,Herders on the other hand see the steady expansion of agricultural fields into their grazing areas and around their water points as an equally unjust and provocative practice,herders,AFFECTS,agricultural fields,HIGH
167,Herders on the other hand see the steady expansion of agricultural fields into their grazing areas and around their water points as an equally unjust and provocative practice,expansion,CAUSES,change_in_grazing_areas,MEDIUM
169,Within a distance of 300 km patterns of transitions approached those of the entire region and involve mostly savanna and agriculture the two largest land cover categories. ,transitions,OCCURS_DURING,entire region,HIGH
170,Some singularities stood out on the dry margin Savanna to steppe transitions emerged as a commonly observed land cover trajectory in the Sahel which can be interpreted as associated with the widely reported loss of tree cover,savanna,LOCATED_IN,sahel,HIGH
171,Based on an analysis of long term rainfall measurements in major cocoa growing areas of Co te d Ivoire and interviews with cocoa farmers about their history and motives of migration we argue that climate and drought have been supporting factors but not usually the main drivers of cocoa migrations which were mostly a response to the perceived availability of forest land for planting,climate,CAUSES,migrations,HIGH
171,Based on an analysis of long term rainfall measurements in major cocoa growing areas of Co te d Ivoire and interviews with cocoa farmers about their history and motives of migration we argue that climate and drought have been supporting factors but not usually the main drivers of cocoa migrations which were mostly a response to the perceived availability of forest land for planting,forests,LOCATED_IN,Co te d Ivoire,HIGH
171,Based on an analysis of long term rainfall measurements in major cocoa growing areas of Co te d Ivoire and interviews with cocoa farmers about their history and motives of migration we argue that climate and drought have been supporting factors but not usually the main drivers of cocoa migrations which were mostly a response to the perceived availability of forest land for planting,climate,AFFECTS,migrations,MEDIUM
171,Based on an analysis of long term rainfall measurements in major cocoa growing areas of Co te d Ivoire and interviews with cocoa farmers about their history and motives of migration we argue that climate and drought have been supporting factors but not usually the main drivers of cocoa migrations which were mostly a response to the perceived availability of forest land for planting,agricultural_land,CHANGE_TO,built-up_area,LOW
173,Here we synthesize available palaeo proxies and historical maps to reconstruct forest extent in tropical Africa around 1900 when European colonization accelerated markedly and compare these historical estimates with modern forest extent to estimate deforestation,forest_extent_around_1900,LOCATED_IN,tropical_Africa,HIGH
174,The contribution of forests declined in Northern and Western Africa from 21 to 15 % and 13 to 11 % increased slightly in Eastern Africa by 0.57 % points and strongly in Central from 8 to 12 % and Southern Africa from 11 to 16 % of total HANPP . ,forests,DECREASES_BY,6% (total HANPP),HIGH
174,The contribution of forests declined in Northern and Western Africa from 21 to 15 % and 13 to 11 % increased slightly in Eastern Africa by 0.57 % points and strongly in Central from 8 to 12 % and Southern Africa from 11 to 16 % of total HANPP . ,forests,DECREASES_BY,6% (Northern Africa),HIGH
174,The contribution of forests declined in Northern and Western Africa from 21 to 15 % and 13 to 11 % increased slightly in Eastern Africa by 0.57 % points and strongly in Central from 8 to 12 % and Southern Africa from 11 to 16 % of total HANPP . ,forests,DECREASES_BY,6% (Western Africa),HIGH
174,The contribution of forests declined in Northern and Western Africa from 21 to 15 % and 13 to 11 % increased slightly in Eastern Africa by 0.57 % points and strongly in Central from 8 to 12 % and Southern Africa from 11 to 16 % of total HANPP . ,forests,INCREASES_BY,0.57% (Eastern Africa),HIGH
174,The contribution of forests declined in Northern and Western Africa from 21 to 15 % and 13 to 11 % increased slightly in Eastern Africa by 0.57 % points and strongly in Central from 8 to 12 % and Southern Africa from 11 to 16 % of total HANPP . ,forests,INCREASES_BY,1.5% (Central Africa),HIGH
174,The contribution of forests declined in Northern and Western Africa from 21 to 15 % and 13 to 11 % increased slightly in Eastern Africa by 0.57 % points and strongly in Central from 8 to 12 % and Southern Africa from 11 to 16 % of total HANPP . ,forests,INCREASES_BY,5.5% (Southern Africa),HIGH
174,The contribution of forests declined in Northern and Western Africa from 21 to 15 % and 13 to 11 % increased slightly in Eastern Africa by 0.57 % points and strongly in Central from 8 to 12 % and Southern Africa from 11 to 16 % of total HANPP . ,total HANPP,FROM_TO,72.5 to 66%,MEDIUM
174,The contribution of forests declined in Northern and Western Africa from 21 to 15 % and 13 to 11 % increased slightly in Eastern Africa by 0.57 % points and strongly in Central from 8 to 12 % and Southern Africa from 11 to 16 % of total HANPP . ,forests,CAUSES,deforestation,MEDIUM
174,The contribution of forests declined in Northern and Western Africa from 21 to 15 % and 13 to 11 % increased slightly in Eastern Africa by 0.57 % points and strongly in Central from 8 to 12 % and Southern Africa from 11 to 16 % of total HANPP . ,deforestation,ENABLES,urbanization,MEDIUM
174,The contribution of forests declined in Northern and Western Africa from 21 to 15 % and 13 to 11 % increased slightly in Eastern Africa by 0.57 % points and strongly in Central from 8 to 12 % and Southern Africa from 11 to 16 % of total HANPP . ,urbanization,AFFECTS,forests,MEDIUM
175,shows the spatial distribution of different desertification levels in 2000 2005 2010 2015 and 2020 revealing that extremely severe desertification was widely distributed especially in the Sahara located to the north of the study area as well as in the Danakil and Eritrea Coastal Deserts to the east,desertification_process,OCCURS_DURING,2000_to_2020,HIGH
175,shows the spatial distribution of different desertification levels in 2000 2005 2010 2015 and 2020 revealing that extremely severe desertification was widely distributed especially in the Sahara located to the north of the study area as well as in the Danakil and Eritrea Coastal Deserts to the east,desertification_process,AFFECTS,Sahara_loc,HIGH
175,shows the spatial distribution of different desertification levels in 2000 2005 2010 2015 and 2020 revealing that extremely severe desertification was widely distributed especially in the Sahara located to the north of the study area as well as in the Danakil and Eritrea Coastal Deserts to the east,desertification_process,AFFECTS,Danakil_loc,HIGH
176,The average annual rate of change between two periods was computed by a slightly modified formula used by A2 A1 A1 100 T2 T1 where Average annual rate of change % A1 Amount of land cover type in time 1 T1 A2 Amount of land cover type in time 2 T2 .,average_annual_rate_of_change_percent,FROM_TO,amount_of_land_cover_type_in_time_1,HIGH
176,The average annual rate of change between two periods was computed by a slightly modified formula used by A2 A1 A1 100 T2 T1 where Average annual rate of change % A1 Amount of land cover type in time 1 T1 A2 Amount of land cover type in time 2 T2 .,amount_of_land_cover_type_in_time_2,CHANGE_TO,amount_of_land_cover_type_in_time_1,MEDIUM
176,The average annual rate of change between two periods was computed by a slightly modified formula used by A2 A1 A1 100 T2 T1 where Average annual rate of change % A1 Amount of land cover type in time 1 T1 A2 Amount of land cover type in time 2 T2 .,amount_of_land_cover_type_in_time_1,MEASURES,average_annual_rate_of_change_percent,HIGH
176,The average annual rate of change between two periods was computed by a slightly modified formula used by A2 A1 A1 100 T2 T1 where Average annual rate of change % A1 Amount of land cover type in time 1 T1 A2 Amount of land cover type in time 2 T2 .,amount_of_land_cover_type_in_time_2,MEASURES,average_annual_rate_of_change_percent,HIGH
176,The average annual rate of change between two periods was computed by a slightly modified formula used by A2 A1 A1 100 T2 T1 where Average annual rate of change % A1 Amount of land cover type in time 1 T1 A2 Amount of land cover type in time 2 T2 .,modified_formula,ENABLES,computation_of_average_annual_rate_of_change_percent,HIGH
176,The average annual rate of change between two periods was computed by a slightly modified formula used by A2 A1 A1 100 T2 T1 where Average annual rate of change % A1 Amount of land cover type in time 1 T1 A2 Amount of land cover type in time 2 T2 .,time_1,OCCURS_DURING,[unspecified],LOW
176,The average annual rate of change between two periods was computed by a slightly modified formula used by A2 A1 A1 100 T2 T1 where Average annual rate of change % A1 Amount of land cover type in time 1 T1 A2 Amount of land cover type in time 2 T2 .,time_2,OCCURS_DURING,[unspecified],LOW
177,The most prominent example of this is pasture expansion which is tightly linked to soy expansion and land speculation across Latin America,pasture_expansion,CAUSES,pasture --EXPANDS_TO--> pasture,MEDIUM
178,Using both seedlings provided by APAF and their usual plantlets farmers established combinations of species that vary in each plot with a tree density higher than usual fields 150 trees per hectare on average excluding banana and oil palm . 25 plots were sampled covering a total area of 12.4 ha,farmers,CAUSES,combinations,HIGH
179,The principal environmental factors causing early herd arrival were identified by local informants as changes in rainfall land cover savanna fire regimes and pasture species composition in key parts of the agro pastoral landscape,local_informants,CAUSES,identification,HIGH
179,The principal environmental factors causing early herd arrival were identified by local informants as changes in rainfall land cover savanna fire regimes and pasture species composition in key parts of the agro pastoral landscape,environmental_factors,CAUSES,early_herd_arrival,HIGH
179,The principal environmental factors causing early herd arrival were identified by local informants as changes in rainfall land cover savanna fire regimes and pasture species composition in key parts of the agro pastoral landscape,changes,AFFECTS,rainfall,MEDIUM
179,The principal environmental factors causing early herd arrival were identified by local informants as changes in rainfall land cover savanna fire regimes and pasture species composition in key parts of the agro pastoral landscape,changes,AFFECTS,land_cover,HIGH
179,The principal environmental factors causing early herd arrival were identified by local informants as changes in rainfall land cover savanna fire regimes and pasture species composition in key parts of the agro pastoral landscape,changes,AFFECTS,savanna,HIGH
179,The principal environmental factors causing early herd arrival were identified by local informants as changes in rainfall land cover savanna fire regimes and pasture species composition in key parts of the agro pastoral landscape,changes,AFFECTS,fire_regimes,MEDIUM
179,The principal environmental factors causing early herd arrival were identified by local informants as changes in rainfall land cover savanna fire regimes and pasture species composition in key parts of the agro pastoral landscape,changes,AFFECTS,pasture_species_composition,HIGH
179,The principal environmental factors causing early herd arrival were identified by local informants as changes in rainfall land cover savanna fire regimes and pasture species composition in key parts of the agro pastoral landscape,key_parts,LOCATED_IN,agro_pastoral_landscape,HIGH
179,The principal environmental factors causing early herd arrival were identified by local informants as changes in rainfall land cover savanna fire regimes and pasture species composition in key parts of the agro pastoral landscape,agro_pastoral_landscape,LOCATED_IN,landscape,HIGH
182,Finally five of the six Congo basin countries that contain almost all of the continent s humid forests have large extractive industries oil and mineral whose political economy may have had important indirect effects on forest cover,six | COUNTRIES,LOCATED_IN,Congo,HIGH
182,Finally five of the six Congo basin countries that contain almost all of the continent s humid forests have large extractive industries oil and mineral whose political economy may have had important indirect effects on forest cover,political_economy,AFFECTS,forest_cover,MEDIUM
183,Anthropogenic activities such as agricultural reclamation and overgrazing may be primary driver of these deepening desertification patterns in these regions . ,anthropogenic_activities,CAUSES,desertification_patterns,HIGH
183,Anthropogenic activities such as agricultural reclamation and overgrazing may be primary driver of these deepening desertification patterns in these regions . ,desertification_patterns,AFFECTS,these_regions,MEDIUM
184,Human activities have degraded about 85% of Ghana s Guinea Forest Region,human_activities,CAUSES,deforestation,HIGH
184,Human activities have degraded about 85% of Ghana s Guinea Forest Region,Ghana,LOCATED_IN,Guinea Forest Region,MEDIUM
185,This strategy coupled with the regeneration of logged forest and the maturity of tree crops deforestation in disguise to form dense canopy altogether contributed to the increase in dense forest cover over the 13year period,deforestation,CAUSES,forest_loss,HIGH
185,This strategy coupled with the regeneration of logged forest and the maturity of tree crops deforestation in disguise to form dense canopy altogether contributed to the increase in dense forest cover over the 13year period,forest_loss,INCREASES_BY,dense_canopy,MEDIUM
185,This strategy coupled with the regeneration of logged forest and the maturity of tree crops deforestation in disguise to form dense canopy altogether contributed to the increase in dense forest cover over the 13year period,increase,OCCURS_DURING,13year_period,HIGH
186,Field monitoring of matric potentials did not indicate downward flow at 10 m depth for the millet site this is consistent with the modeling results the transition from fallow to millet having occurred recently 5 years ago . ,transition,OCCURS_DURING,5 years ago,HIGH
186,Field monitoring of matric potentials did not indicate downward flow at 10 m depth for the millet site this is consistent with the modeling results the transition from fallow to millet having occurred recently 5 years ago . ,fallow,CHANGE_TO,millet,MEDIUM
187,Actually present day cultivation cycles in southwestern Niger could be considered to consist of 10 years under millet followed by 5 years of fallow conditions,cultivation_cycles,OCCURS_DURING,10_years_under_millet,HIGH
187,Actually present day cultivation cycles in southwestern Niger could be considered to consist of 10 years under millet followed by 5 years of fallow conditions,cultivation_cycles,OCCURS_DURING,5_years_of_fallow,HIGH
187,Actually present day cultivation cycles in southwestern Niger could be considered to consist of 10 years under millet followed by 5 years of fallow conditions,southwestern_Niger,LOCATED_IN,Niger,HIGH
188,and Hausermann confirm that the expansion of water bodies we detected in the Tain District see Figure c2 of Ghana is due to a dam Bui dam constructed on Ghana s Black Volta for hydro power generation,expansion,CAUSES,detection,HIGH
188,and Hausermann confirm that the expansion of water bodies we detected in the Tain District see Figure c2 of Ghana is due to a dam Bui dam constructed on Ghana s Black Volta for hydro power generation,water bodies,LOCATED_IN,Tain District,HIGH
188,and Hausermann confirm that the expansion of water bodies we detected in the Tain District see Figure c2 of Ghana is due to a dam Bui dam constructed on Ghana s Black Volta for hydro power generation,Ghana,LOCATED_IN,Tain District,MEDIUM
188,and Hausermann confirm that the expansion of water bodies we detected in the Tain District see Figure c2 of Ghana is due to a dam Bui dam constructed on Ghana s Black Volta for hydro power generation,Bui dam,CAUSES,expansion,HIGH
188,and Hausermann confirm that the expansion of water bodies we detected in the Tain District see Figure c2 of Ghana is due to a dam Bui dam constructed on Ghana s Black Volta for hydro power generation,Ghana,LOCATED_IN,Ghana,TAUTOLOGY
188,and Hausermann confirm that the expansion of water bodies we detected in the Tain District see Figure c2 of Ghana is due to a dam Bui dam constructed on Ghana s Black Volta for hydro power generation,construction,CAUSES,expansion,HIGH
188,and Hausermann confirm that the expansion of water bodies we detected in the Tain District see Figure c2 of Ghana is due to a dam Bui dam constructed on Ghana s Black Volta for hydro power generation,hydro power generation,ENABLES,expansion,MEDIUM
189,The annual rate i.e. 0.8% of water bodies loss per year was higher in 2000 2013 i.e. the postdrought era and recent period than in 1975 2000 which was 0.2% per year in the drought era and soon after the severe drought,1975_2000_era,OCCURS_DURING,drought_era,HIGH
189,The annual rate i.e. 0.8% of water bodies loss per year was higher in 2000 2013 i.e. the postdrought era and recent period than in 1975 2000 which was 0.2% per year in the drought era and soon after the severe drought,2000_2013_era,OCCURS_DURING,postdrought_era,HIGH
190,2020 The major LULC changes in LCB from 1975 to 2013 stated by were the transition of water bodies and wetland around the Lake to cropland the loss of water bodies to other vegetation and an increase in urban area at the expense of other vegetation,changes,OCCURS_DURING,1975-to-2013,HIGH
190,2020 The major LULC changes in LCB from 1975 to 2013 stated by were the transition of water bodies and wetland around the Lake to cropland the loss of water bodies to other vegetation and an increase in urban area at the expense of other vegetation,water_bodies,CHANGE_TO,cropland,MEDIUM
190,2020 The major LULC changes in LCB from 1975 to 2013 stated by were the transition of water bodies and wetland around the Lake to cropland the loss of water bodies to other vegetation and an increase in urban area at the expense of other vegetation,loss,CAUSES,water_bodies --CHANGE_TO-- other_vegetation,MEDIUM
190,2020 The major LULC changes in LCB from 1975 to 2013 stated by were the transition of water bodies and wetland around the Lake to cropland the loss of water bodies to other vegetation and an increase in urban area at the expense of other vegetation,urban_area,INCREASES_BY,,MEDIUM
191,Specifically in countries such as the Ivory Coast Ghana and Eastern regions of Tanzania and Mozambique where commodity crops are dominant. ,"Ivory Coast, Ghana, Tanzania, Mozambique",LOCATED_IN,countries,HIGH
192,c Proportions of persistence and change trajectories along the rainfall gradient show steep increase in human dominated land cover across the Sahel sub region fewest natural land cover from the Sudano Sahelian through the northern Guinean sub regions and a predominance of recent transitions to human dominated land cover in the recent 2000 2013 compared to the earlier 1975 2000 time interval. http www.tei c.org ns 1.0 xml id fig 6 Fig,recent_transitions,CHANGE_TO,human_dominated_land_cover,HIGH
192,c Proportions of persistence and change trajectories along the rainfall gradient show steep increase in human dominated land cover across the Sahel sub region fewest natural land cover from the Sudano Sahelian through the northern Guinean sub regions and a predominance of recent transitions to human dominated land cover in the recent 2000 2013 compared to the earlier 1975 2000 time interval. http www.tei c.org ns 1.0 xml id fig 6 Fig,human_dominated_land_cover,INCREASES_BY,fewerest_natural_land_cover,MEDIUM
192,c Proportions of persistence and change trajectories along the rainfall gradient show steep increase in human dominated land cover across the Sahel sub region fewest natural land cover from the Sudano Sahelian through the northern Guinean sub regions and a predominance of recent transitions to human dominated land cover in the recent 2000 2013 compared to the earlier 1975 2000 time interval. http www.tei c.org ns 1.0 xml id fig 6 Fig,recent_2000_2013,OCCURS_DURING,earlier_1975_2000,HIGH
192,c Proportions of persistence and change trajectories along the rainfall gradient show steep increase in human dominated land cover across the Sahel sub region fewest natural land cover from the Sudano Sahelian through the northern Guinean sub regions and a predominance of recent transitions to human dominated land cover in the recent 2000 2013 compared to the earlier 1975 2000 time interval. http www.tei c.org ns 1.0 xml id fig 6 Fig,human_dominated_land_cover,CHANGE_TO,natural_land_cover,LOW
193,The increase of crop and bared areas can be explained by the exponential growth of the human population and pressures from livestock grazing,human_population_growth,CAUSES,increase_in_crop_areas,HIGH
193,The increase of crop and bared areas can be explained by the exponential growth of the human population and pressures from livestock grazing,human_population_growth,CAUSES,increase_in_bared_areas,HIGH
194,During 2000 2010 the level of desertification has reduced whereas from 2010 to 2015 most areas have shifted towards an increase in desertification levels which likely driven by the 2012 drought in the Sahel,2000 2010,OCCURS_DURING,[desertification reduction],HIGH
194,During 2000 2010 the level of desertification has reduced whereas from 2010 to 2015 most areas have shifted towards an increase in desertification levels which likely driven by the 2012 drought in the Sahel,[desertification reduction],FROM_TO,[increase in desertification levels],MEDIUM
194,During 2000 2010 the level of desertification has reduced whereas from 2010 to 2015 most areas have shifted towards an increase in desertification levels which likely driven by the 2012 drought in the Sahel,[increase in desertification levels],OCCURS_DURING,2010 2015,HIGH
194,During 2000 2010 the level of desertification has reduced whereas from 2010 to 2015 most areas have shifted towards an increase in desertification levels which likely driven by the 2012 drought in the Sahel,[2012 drought],CAUSES,[increase in desertification levels],MEDIUM
195,Agricultural intensification on existing farmlands may reduce farm expansion into the remaining forest areas,agricultural intensification,CAUSES,reduction,HIGH
195,Agricultural intensification on existing farmlands may reduce farm expansion into the remaining forest areas,existing farmlands,LOCATED_IN,agricultural area,HIGH
195,Agricultural intensification on existing farmlands may reduce farm expansion into the remaining forest areas,remaining forest areas,LOCATED_IN,forested area,HIGH
196,In contrast to the short rotation fallows intercropping with coppicing species increases grain yields continuously for many years after their establishment,intercropping,CAUSES,increases,HIGH
196,In contrast to the short rotation fallows intercropping with coppicing species increases grain yields continuously for many years after their establishment,fallows,ENABLES,increases,MEDIUM
196,In contrast to the short rotation fallows intercropping with coppicing species increases grain yields continuously for many years after their establishment,increases,AFFECTS,grain,HIGH
196,In contrast to the short rotation fallows intercropping with coppicing species increases grain yields continuously for many years after their establishment,many years,OCCURS_DURING,increases,HIGH
197,Shorter fallow periods have led to the expansion of cropping systems into ever more marginal drylands,fallow,CAUSES,shorter_periods,HIGH
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is the result of two principal landscape changes expansion of short fallow agriculture driven by the introduction of cotton cultivation and the long term effects of the great drought of 1984,transhumance_movements,CAUSES,incidents_of_crop_damage,HIGH
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is the result of two principal landscape changes expansion of short fallow agriculture driven by the introduction of cotton cultivation and the long term effects of the great drought of 1984,two_principal_landscape_changes,CAUSES,incidents_of_crop_damage,MEDIUM
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is the result of two principal landscape changes expansion of short fallow agriculture driven by the introduction of cotton cultivation and the long term effects of the great drought of 1984,long_term_effects_of_the_great_drought_of_1984,CAUSES,expansion_of_short_fallow_agriculture,HIGH
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is the result of two principal landscape changes expansion of short fallow agriculture driven by the introduction of cotton cultivation and the long term effects of the great drought of 1984,incidents_of_crop_damage,AFFECTS,crops,HIGH
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is the result of two principal landscape changes expansion of short fallow agriculture driven by the introduction of cotton cultivation and the long term effects of the great drought of 1984,landscape_changes,OCCURS_DURING,two_principal_landscape_changes,HIGH
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is the result of two principal landscape changes expansion of short fallow agriculture driven by the introduction of cotton cultivation and the long term effects of the great drought of 1984,two_principal_landscape_changes,OCCURS_DURING,time_period,MEDIUM
199,Nevertheless the shrubs cluster has increased over time within Volta basin and this could be attributed to the agroforestry practice in the basin,shrubs_cluster,INCREASES_BY,size,HIGH
199,Nevertheless the shrubs cluster has increased over time within Volta basin and this could be attributed to the agroforestry practice in the basin,agroforestry,CAUSES,shrubs_cluster_growth,MEDIUM
199,Nevertheless the shrubs cluster has increased over time within Volta basin and this could be attributed to the agroforestry practice in the basin,Volta_basin,LOCATED_IN,Volta,HIGH
199,Nevertheless the shrubs cluster has increased over time within Volta basin and this could be attributed to the agroforestry practice in the basin,time,OCCURS_DURING,sentence,LOW
200,Despite the government s effort s to maint ain and protect Ghana s forest reserves deforestation continues,government,CAUSES,deforestation,HIGH
200,Despite the government s effort s to maint ain and protect Ghana s forest reserves deforestation continues,Ghana,LOCATED_IN,Africa,HIGH
200,Despite the government s effort s to maint ain and protect Ghana s forest reserves deforestation continues,forest,DECREASES_BY,deforestation,MEDIUM
201,In addition the increase in population growth rate has also led to an increase in food consumption and food production explaining the expansion of land use and coherent with a decline of the vegetative areas savanna herbaceous savanna forest and evergreen forest,population_growth_rate,CAUSES,increase,HIGH
201,In addition the increase in population growth rate has also led to an increase in food consumption and food production explaining the expansion of land use and coherent with a decline of the vegetative areas savanna herbaceous savanna forest and evergreen forest,increase,INCREASES_BY,food_consumption,MEDIUM
201,In addition the increase in population growth rate has also led to an increase in food consumption and food production explaining the expansion of land use and coherent with a decline of the vegetative areas savanna herbaceous savanna forest and evergreen forest,food_consumption,INCREASES_BY,food_production,MEDIUM
201,In addition the increase in population growth rate has also led to an increase in food consumption and food production explaining the expansion of land use and coherent with a decline of the vegetative areas savanna herbaceous savanna forest and evergreen forest,decline,DECREASES_BY,vegetative_areas,HIGH
202,We observed deforestation patterns in the Ashanti region of Ghana from 1986 to 2015 using Landsat imagery to identify the main causes of deforestation,deforestation,CAUSES,forest_loss,HIGH
202,We observed deforestation patterns in the Ashanti region of Ghana from 1986 to 2015 using Landsat imagery to identify the main causes of deforestation,observation,OCCURS_DURING,1986-to-2015,HIGH
203,Perhaps the most relevant aspect of the relationships between climate change and peasant agriculture is the realization that many small farmers cope with and even prepare for climate change minimizing crop failure through increased use of drought tolerant local varieties water harvesting mixed cropping agroforestry soil conservation practices and a series of other traditional techniques .,climate change,CAUSES,crop failure,HIGH
203,Perhaps the most relevant aspect of the relationships between climate change and peasant agriculture is the realization that many small farmers cope with and even prepare for climate change minimizing crop failure through increased use of drought tolerant local varieties water harvesting mixed cropping agroforestry soil conservation practices and a series of other traditional techniques .,use of drought tolerant local varieties,INCREASES_BY,coping ability,MEDIUM
203,Perhaps the most relevant aspect of the relationships between climate change and peasant agriculture is the realization that many small farmers cope with and even prepare for climate change minimizing crop failure through increased use of drought tolerant local varieties water harvesting mixed cropping agroforestry soil conservation practices and a series of other traditional techniques .,climate change,AFFECTS,peasant agriculture,HIGH
203,Perhaps the most relevant aspect of the relationships between climate change and peasant agriculture is the realization that many small farmers cope with and even prepare for climate change minimizing crop failure through increased use of drought tolerant local varieties water harvesting mixed cropping agroforestry soil conservation practices and a series of other traditional techniques .,coping with climate change,ENABLES,minimizing crop failure,MEDIUM
204,5 Land cover change associated with population pressure,population_pressure,CAUSES,land_cover_change,HIGH
205,. Agriculture along this route has been expanding rapidly for two decades as rural populations have grown and arable land has become scarce in neighboring areas,Rural populations,CAUSES,expansion of agriculture,HIGH
205,. Agriculture along this route has been expanding rapidly for two decades as rural populations have grown and arable land has become scarce in neighboring areas,Expansion of agriculture,OCCURS_DURING,last two decades,HIGH
206,The savanna cluster presents an increasing trend during 2002 2016 period probably due to agroforestry practice in the basin,savanna_cluster,OCCURS_DURING,2002_to_2016,HIGH
206,The savanna cluster presents an increasing trend during 2002 2016 period probably due to agroforestry practice in the basin,agroforestry_practice,CAUSES,increasing_trend,MEDIUM
208,The majority of other cash crops was converted to food crop fallow areas 1067.98 km 2,converted,CAUSES,crops ---> fallow,MEDIUM
208,The majority of other cash crops was converted to food crop fallow areas 1067.98 km 2,1067.98 km²,MEASURES,extent_of -->(crops --> fallow),HIGH
210,. We present the first wall to wall map of land use following deforestation across Africa covering forest loss from the year 2001 to 2020 Fig,deforestation,CAUSES,forest_loss,HIGH
210,. We present the first wall to wall map of land use following deforestation across Africa covering forest loss from the year 2001 to 2020 Fig,forest_loss,OCCURS_DURING,"""the year 2001 to 2020""",MEDIUM
210,. We present the first wall to wall map of land use following deforestation across Africa covering forest loss from the year 2001 to 2020 Fig,Africa,LOCATED_IN,continent,HIGH
211,These differences are often related to different soils and climates crop types and rotations intensity of tillage timing of operations time of sampling the suite of management practices and the depth of the soil studied,soils,AFFECTS,crops,HIGH
211,These differences are often related to different soils and climates crop types and rotations intensity of tillage timing of operations time of sampling the suite of management practices and the depth of the soil studied,climates,AFFECTS,crops,HIGH
213,According to respondents the effects of deforestation could be either positive 51.34% or negative 48.66%,deforestation,CAUSES,effects,HIGH
214,It is common to observe pastoral activities in the far north and crop farming in the southern part,pastoral_activities,LOCATED_IN,far_north,HIGH
214,It is common to observe pastoral activities in the far north and crop farming in the southern part,crop_farming,LOCATED_IN,southern_part,HIGH
215,In contrast relative net gain in open water bodies was observed in the humid region during the period of 1975 2000 with a slight loss in 2000 2013. ,period_of_1975_2000,OCCURS_DURING,[open_water_bodies_gain],HIGH
215,In contrast relative net gain in open water bodies was observed in the humid region during the period of 1975 2000 with a slight loss in 2000 2013. ,period_of_1975_2000,OCCURS_DURING,[humid_region],HIGH
